series_id,ingredient_id,ingredient_code,ingredient_name,source_category_code,source_item_code,source_kind_code,source_rank_code,variety,grade,price_type,market,region,original_unit,unit_quantity,standard_unit,price_date,original_price,lag_1,lag_7,lag_14,lag_30,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,pct_change_1,pct_change_7,days_since_previous,day_of_week,month,season,target_standard_unit_price
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-11-10,1288.0,1.083,1.375,0.979,1.413,1.1605714285714286,1.1137142857142857,1.1495,0.13992840735059275,0.08299999999999996,-0.25310344827586206,3.0,0,11,AUTUMN,1.288
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-11-11,1250.0,1.288,1.375,0.916,1.413,1.1481428571428574,1.1357857142857142,1.1453333333333333,0.12319372499259436,0.1892890120036934,-0.06327272727272726,1.0,1,11,AUTUMN,1.25
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-11-12,1166.0,1.25,1.083,0.958,1.413,1.1302857142857143,1.1596428571428572,1.1399,0.09480463262597918,-0.029503105590062084,-0.09090909090909094,1.0,2,11,AUTUMN,1.166
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-11-13,1208.0,1.166,1.083,1.041,1.325,1.1421428571428571,1.1745,1.1316666666666668,0.09332803677877047,-0.06720000000000004,0.07663896583564167,1.0,3,11,AUTUMN,1.208
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-11-14,1208.0,1.208,1.125,1.041,1.208,1.16,1.1864285714285714,1.1277666666666666,0.09225585540843897,0.036020583190394584,0.11542012927054479,1.0,4,11,AUTUMN,1.208
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-11-17,1413.0,1.208,1.0,1.083,1.25,1.1718571428571427,1.198357142857143,1.1277666666666666,0.09232926880221116,0.0,0.07377777777777772,3.0,0,11,AUTUMN,1.413
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-11-18,1413.0,1.413,1.083,1.45,1.166,1.2308571428571429,1.2219285714285715,1.1332,0.09555914932861279,0.16970198675496695,0.41300000000000003,1.0,1,11,AUTUMN,1.413
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-11-19,1538.0,1.413,1.288,1.375,1.125,1.278,1.2192857142857143,1.141433333333333,0.09233324737833346,0.0,0.3047091412742382,1.0,2,11,AUTUMN,1.538
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-11-20,1575.0,1.538,1.25,1.375,1.208,1.3137142857142856,1.2309285714285714,1.1552,0.12997221053057473,0.08846426043878264,0.19409937888198758,1.0,3,11,AUTUMN,1.575
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-11-21,1625.0,1.575,1.166,1.083,1.083,1.360142857142857,1.2452142857142856,1.167433333333333,0.15462898321136165,0.024057217165149414,0.26,1.0,4,11,AUTUMN,1.625
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-11-24,1875.0,1.625,1.208,1.083,1.083,1.4257142857142857,1.2839285714285713,1.1855,0.15571559632475968,0.031746031746031855,0.3936535162950259,3.0,0,11,AUTUMN,1.875
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-11-25,1663.0,1.875,1.208,1.125,0.958,1.5210000000000001,1.3405,1.2119,0.19295965529464604,0.15384615384615374,0.5521523178807948,1.0,1,11,AUTUMN,1.663
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-11-26,1450.0,1.663,1.413,1.0,1.083,1.586,1.3789285714285715,1.2353999999999998,0.1479642814040897,-0.11306666666666665,0.376655629139073,1.0,2,11,AUTUMN,1.45
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-11-27,1450.0,1.45,1.413,1.083,1.041,1.5912857142857142,1.4110714285714285,1.2476333333333331,0.1422399524804221,-0.12808177991581482,0.026185421089879535,1.0,3,11,AUTUMN,1.45
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-11-28,1575.0,1.45,1.538,1.288,1.083,1.5965714285714285,1.4372857142857143,1.2612666666666668,0.13607020996829694,0.0,0.026185421089879535,1.0,4,11,AUTUMN,1.575
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-12-01,1825.0,1.575,1.575,1.25,1.041,1.6018571428571426,1.4577857142857145,1.277666666666667,0.13440071063952103,0.0862068965517242,0.024057217165149414,3.0,0,12,WINTER,1.825
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-12-02,1825.0,1.825,1.625,1.166,0.979,1.6375714285714287,1.4988571428571429,1.3037999999999998,0.15426679778215172,0.15873015873015883,0.15873015873015883,1.0,1,12,WINTER,1.825
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-12-03,1750.0,1.825,1.875,1.208,0.916,1.6661428571428571,1.5459285714285715,1.332,0.1672657667745973,0.0,0.12307692307692308,1.0,2,12,WINTER,1.75
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-12-04,1625.0,1.75,1.663,1.208,0.958,1.6482857142857144,1.584642857142857,1.3598000000000001,0.14977288929358024,-0.041095890410958846,-0.06666666666666665,1.0,3,12,WINTER,1.625
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-12-08,1325.0,1.625,1.45,1.413,1.041,1.6428571428571428,1.6144285714285715,1.3820333333333332,0.14982983545287915,-0.0714285714285714,-0.022850270595309752,4.0,0,12,WINTER,1.325
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-12-09,1375.0,1.325,1.45,1.413,1.041,1.625,1.608142857142857,1.3915,0.17677669529663723,-0.18461538461538463,-0.08620689655172409,1.0,1,12,WINTER,1.375
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-12-10,1375.0,1.375,1.575,1.538,1.083,1.614285714285714,1.6054285714285714,1.4026333333333332,0.18891473079197452,0.037735849056603765,-0.051724137931034475,1.0,2,12,WINTER,1.375
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-12-11,1413.0,1.375,1.825,1.575,1.45,1.5857142857142856,1.5937857142857141,1.4123666666666665,0.2069580456350063,0.0,-0.12698412698412698,1.0,3,12,WINTER,1.413
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-12-12,1575.0,1.413,1.825,1.625,1.375,1.5268571428571427,1.5822142857142858,1.4111333333333334,0.188279752777941,0.02763636363636368,-0.22575342465753423,1.0,4,12,WINTER,1.575
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-12-15,1575.0,1.575,1.75,1.875,1.375,1.4911428571428573,1.578642857142857,1.4178,0.14766992978689145,0.1146496815286624,-0.136986301369863,3.0,0,12,WINTER,1.575
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-12-16,1538.0,1.575,1.625,1.663,1.083,1.4661428571428572,1.5572142857142859,1.4244666666666668,0.11231006642509075,0.0,-0.09999999999999998,1.0,1,12,WINTER,1.538
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-12-17,1538.0,1.538,1.325,1.45,1.083,1.4537142857142857,1.5482857142857143,1.439633333333333,0.0979368809645343,-0.023492063492063453,-0.053538461538461535,1.0,2,12,WINTER,1.538
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-12-18,1538.0,1.538,1.375,1.45,1.125,1.4841428571428572,1.5545714285714285,1.4547999999999999,0.08552097248449651,0.0,0.16075471698113208,1.0,3,12,WINTER,1.538
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-12-19,1450.0,1.538,1.375,1.575,1.0,1.5074285714285716,1.560857142857143,1.4685666666666666,0.07405568781639471,0.0,0.11854545454545451,1.0,4,12,WINTER,1.45
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-12-22,1375.0,1.45,1.413,1.825,1.083,1.5181428571428572,1.551928571428571,1.4835666666666667,0.05775175587047181,-0.05721716514954489,0.05454545454545445,3.0,0,12,WINTER,1.375
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-12-23,1375.0,1.375,1.575,1.825,1.288,1.5127142857142857,1.5197857142857143,1.4933,0.06821753918942951,-0.051724137931034475,-0.02689313517338998,1.0,1,12,WINTER,1.375
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-12-24,1375.0,1.375,1.575,1.75,1.25,1.484142857142857,1.487642857142857,1.4962000000000002,0.07741064631732145,0.0,-0.12698412698412698,1.0,2,12,WINTER,1.375
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-12-26,1325.0,1.375,1.538,1.625,1.166,1.4555714285714285,1.4608571428571426,1.5003666666666668,0.07548861246734523,0.0,-0.12698412698412698,2.0,4,12,WINTER,1.325
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-12-29,1325.0,1.325,1.538,1.325,1.208,1.425142857142857,1.4394285714285715,1.5056666666666667,0.07897816799855707,-0.036363636363636376,-0.1384915474642393,3.0,0,12,WINTER,1.325
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-12-30,1375.0,1.325,1.538,1.375,1.208,1.3947142857142858,1.4394285714285715,1.5095666666666667,0.07017674479629438,0.0,-0.1384915474642393,1.0,1,12,WINTER,1.375
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2025-12-31,1375.0,1.375,1.45,1.375,1.413,1.3714285714285714,1.4394285714285715,1.5151333333333334,0.03879564461143125,0.037735849056603765,-0.10598179453836154,1.0,2,12,WINTER,1.375
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-01-02,1375.0,1.375,1.375,1.413,1.413,1.3607142857142858,1.4394285714285715,1.5138666666666665,0.022587697572634596,0.0,-0.051724137931034475,2.0,4,1,WINTER,1.375
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-01-05,1750.0,1.375,1.375,1.575,1.538,1.3607142857142858,1.4367142857142858,1.5126,0.022587697572634596,0.0,0.0,3.0,0,1,WINTER,1.75
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-01-06,1538.0,1.75,1.375,1.575,1.575,1.4142857142857144,1.4492142857142858,1.5196666666666665,0.13878113734089656,0.2727272727272727,0.2727272727272727,1.0,1,1,WINTER,1.538
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-01-07,1325.0,1.538,1.325,1.538,1.625,1.4375714285714287,1.4465714285714284,1.5184333333333335,0.14381918920531295,-0.12114285714285711,0.11854545454545451,1.0,2,1,WINTER,1.325
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-01-08,1288.0,1.325,1.325,1.538,1.875,1.4375714285714287,1.431357142857143,1.5084333333333333,0.14381918920531295,-0.1384915474642393,0.0,1.0,3,1,WINTER,1.288
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-01-09,1325.0,1.288,1.375,1.538,1.663,1.4322857142857142,1.4135000000000002,1.4888666666666668,0.14846424705315878,-0.027924528301886742,-0.027924528301886742,1.0,4,1,WINTER,1.325
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-01-12,1325.0,1.325,1.375,1.45,1.45,1.425142857142857,1.3982857142857144,1.4775999999999998,0.1522042129803894,0.028726708074534146,-0.036363636363636376,3.0,0,1,WINTER,1.325
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-01-13,1413.0,1.325,1.375,1.375,1.45,1.418,1.3893571428571427,1.4734333333333334,0.15552675470340005,0.0,-0.036363636363636376,1.0,1,1,WINTER,1.413
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-01-14,1413.0,1.413,1.75,1.375,1.575,1.4234285714285713,1.3920714285714286,1.4722,0.15459149592472748,0.06641509433962267,0.02763636363636368,1.0,2,1,WINTER,1.413
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-01-15,1413.0,1.413,1.538,1.375,1.825,1.3752857142857142,1.394785714285714,1.4667999999999999,0.07975447015813124,0.0,-0.1925714285714285,1.0,3,1,WINTER,1.413
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-01-16,1413.0,1.413,1.325,1.325,1.825,1.3574285714285712,1.3975000000000002,1.4530666666666667,0.04962677026092651,0.0,-0.08127438231469442,1.0,4,1,WINTER,1.413
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-01-19,1413.0,1.413,1.288,1.325,1.75,1.3699999999999999,1.4037857142857142,1.4393333333333334,0.05094815291759312,0.0,0.06641509433962267,3.0,0,1,WINTER,1.413
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-01-20,1413.0,1.413,1.325,1.375,1.625,1.387857142857143,1.4100714285714286,1.4281,0.039754347727833116,0.0,0.09704968944099379,1.0,1,1,WINTER,1.413
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-01-21,1538.0,1.413,1.325,1.375,1.325,1.4004285714285716,1.4127857142857143,1.4210333333333334,0.030793585337848286,0.0,0.06641509433962267,1.0,2,1,WINTER,1.538
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-01-22,1538.0,1.538,1.413,1.375,1.375,1.4308571428571428,1.4244285714285714,1.4281333333333335,0.04374088826398533,0.08846426043878264,0.16075471698113208,1.0,3,1,WINTER,1.538
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-01-23,1450.0,1.538,1.413,1.75,1.375,1.448714285714286,1.4360714285714287,1.4335666666666669,0.05646924393157824,0.0,0.08846426043878264,1.0,4,1,WINTER,1.45
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-01-26,1450.0,1.45,1.413,1.538,1.413,1.4540000000000002,1.414642857142857,1.4360666666666666,0.054578907490505424,-0.05721716514954489,0.026185421089879535,3.0,0,1,WINTER,1.45
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-01-27,1450.0,1.45,1.413,1.325,1.575,1.4592857142857143,1.4083571428571429,1.4373,0.05208705428885189,0.0,0.026185421089879535,1.0,1,1,WINTER,1.45
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-01-28,1450.0,1.45,1.413,1.288,1.575,1.4645714285714286,1.4172857142857143,1.4331333333333334,0.048901817503054536,0.0,0.026185421089879535,1.0,2,1,WINTER,1.45
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-01-29,1450.0,1.45,1.413,1.325,1.538,1.4698571428571428,1.428857142857143,1.4289666666666667,0.04487579230157271,0.0,0.026185421089879535,1.0,3,1,WINTER,1.45
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-01-30,1450.0,1.45,1.538,1.325,1.538,1.4751428571428573,1.4377857142857144,1.4260333333333335,0.0397543477278313,0.0,0.026185421089879535,1.0,4,1,WINTER,1.45
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-02-02,1450.0,1.45,1.538,1.413,1.538,1.4625714285714284,1.4467142857142858,1.4231,0.03079358533784586,0.0,-0.05721716514954489,3.0,0,2,WINTER,1.45
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-02-03,1575.0,1.45,1.45,1.413,1.45,1.45,1.4493571428571428,1.4201666666666668,0.0,0.0,-0.05721716514954489,1.0,1,2,WINTER,1.575
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-02-04,1538.0,1.575,1.45,1.413,1.375,1.467857142857143,1.4609285714285714,1.4243333333333332,0.04374088826398533,0.0862068965517242,0.0862068965517242,1.0,2,2,WINTER,1.538
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-02-05,1538.0,1.538,1.45,1.413,1.375,1.4804285714285714,1.4698571428571428,1.4297666666666666,0.04911751838443083,-0.023492063492063453,0.06068965517241387,1.0,3,2,WINTER,1.538
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-02-06,1538.0,1.538,1.45,1.413,1.375,1.4929999999999999,1.4787857142857141,1.4351999999999998,0.050948152917591506,0.0,0.06068965517241387,1.0,4,2,WINTER,1.538
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-02-09,1538.0,1.538,1.45,1.413,1.325,1.5055714285714286,1.4877142857142858,1.4406333333333334,0.0496267702609248,0.0,0.06068965517241387,3.0,0,2,WINTER,1.538
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-02-10,1538.0,1.538,1.45,1.538,1.325,1.518142857142857,1.4966428571428572,1.447733333333333,0.04487579230157244,0.0,0.06068965517241387,1.0,1,2,WINTER,1.538
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-02-11,1538.0,1.538,1.45,1.538,1.375,1.5307142857142857,1.4966428571428572,1.4548333333333334,0.03533801791561129,0.0,0.06068965517241387,1.0,2,2,WINTER,1.538
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-02-12,1625.0,1.538,1.575,1.45,1.375,1.5432857142857144,1.4966428571428572,1.4602666666666666,0.012947302926138746,0.0,0.06068965517241387,1.0,3,2,WINTER,1.625
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-02-13,1625.0,1.625,1.538,1.45,1.375,1.5504285714285715,1.5091428571428571,1.4686,0.030443658231733766,0.05656697009102718,0.031746031746031855,1.0,4,2,WINTER,1.625
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-02-19,1625.0,1.625,1.538,1.45,1.75,1.562857142857143,1.5216428571428573,1.4769333333333334,0.03930259377637841,0.0,0.05656697009102718,6.0,3,2,WINTER,1.625
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-02-20,1625.0,1.625,1.538,1.45,1.538,1.5752857142857144,1.5341428571428573,1.4727666666666666,0.04305383435956918,0.0,0.05656697009102718,1.0,4,2,WINTER,1.625
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-02-23,1625.0,1.625,1.538,1.45,1.325,1.5877142857142859,1.546642857142857,1.4756666666666665,0.04305383435956915,0.0,0.05656697009102718,3.0,0,2,WINTER,1.625
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-02-24,1625.0,1.625,1.538,1.45,1.288,1.6001428571428573,1.5591428571428572,1.4856666666666667,0.03930259377637831,0.0,0.05656697009102718,1.0,1,2,WINTER,1.625
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-02-25,1625.0,1.625,1.538,1.45,1.325,1.6125714285714285,1.5716428571428571,1.4969,0.030443658231733558,0.0,0.05656697009102718,1.0,2,2,WINTER,1.625
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-02-26,1538.0,1.625,1.625,1.575,1.325,1.625,1.5841428571428573,1.5069000000000001,0.0,0.0,0.05656697009102718,1.0,3,2,WINTER,1.538
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-02-27,1538.0,1.538,1.625,1.538,1.413,1.6125714285714285,1.5815000000000001,1.514,0.030443658231733766,-0.053538461538461535,-0.053538461538461535,1.0,4,2,WINTER,1.538
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-03-03,1575.0,1.538,1.625,1.538,1.413,1.6001428571428573,1.5815000000000001,1.5181666666666667,0.03930259377637841,0.0,-0.053538461538461535,4.0,1,3,SPRING,1.575
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-03-04,1575.0,1.575,1.625,1.538,1.413,1.593,1.5841428571428573,1.5235666666666667,0.03867446555176016,0.024057217165149414,-0.03076923076923077,1.0,2,3,SPRING,1.575
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-03-05,1538.0,1.575,1.625,1.538,1.413,1.5858571428571426,1.5867857142857142,1.5289666666666666,0.03667006786946292,0.0,-0.03076923076923077,1.0,3,3,SPRING,1.538
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-03-06,1538.0,1.538,1.625,1.538,1.413,1.5734285714285714,1.5867857142857142,1.5331333333333332,0.036035130251532224,-0.023492063492063453,-0.053538461538461535,1.0,4,3,SPRING,1.538
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-03-09,1250.0,1.538,1.625,1.538,1.413,1.561,1.5867857142857142,1.5372999999999999,0.030715282375855923,0.0,-0.053538461538461535,3.0,0,3,SPRING,1.25
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-03-10,1125.0,1.25,1.538,1.625,1.538,1.5074285714285713,1.5662142857142858,1.5318666666666665,0.10632814053385747,-0.18725617685305596,-0.23076923076923073,1.0,1,3,SPRING,1.125
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-03-11,1125.0,1.125,1.538,1.625,1.538,1.4484285714285714,1.5305,1.5181,0.16906875790032638,-0.09999999999999998,-0.26853055916775037,1.0,2,3,SPRING,1.125
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-03-12,1041.0,1.125,1.575,1.625,1.45,1.3894285714285712,1.4947857142857142,1.504333333333333,0.19723289869220753,0.0,-0.26853055916775037,1.0,3,3,SPRING,1.041
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-03-13,1041.0,1.041,1.575,1.625,1.45,1.3131428571428572,1.4530714285714286,1.4907000000000001,0.2133189621009739,-0.07466666666666677,-0.33904761904761904,1.0,4,3,SPRING,1.041
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-03-16,916.0,1.041,1.538,1.625,1.45,1.2368571428571429,1.411357142857143,1.4770666666666665,0.20117187290717262,0.0,-0.33904761904761904,3.0,0,3,SPRING,0.916
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-03-17,916.0,0.916,1.538,1.625,1.45,1.148,1.3607142857142858,1.459266666666667,0.18527354294201248,-0.12007684918347727,-0.4044213263979194,1.0,1,3,SPRING,0.916
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-03-18,916.0,0.916,1.25,1.625,1.45,1.0591428571428572,1.3100714285714286,1.4414666666666667,0.11131606041413118,0.0,-0.4044213263979194,1.0,2,3,SPRING,0.916
3,509,F00993,"양배추, 생것",200,212,00,04,양배추(1kg),상품,WHOLESALE,가락도매,서울,kg,1.0000,g,2026-03-19,958.0,0.916,1.125,1.538,1.45,1.0114285714285713,1.2594285714285716,1.4236666666666666,0.08853224939915144,0.0,-0.2672,1.0,3,3,SPRING,0.958
